,uid,projection,filename
572,362,Volume,362_ct_synthetic.h5
573,363,Frontal,363_IM-1798-4004.dcm.png
574,363,Lateral,363_IM-1798-2001.dcm.png
575,363,Volume,363_ct_synthetic.h5
576,364,Frontal,364_IM-1804-1001.dcm.png
577,364,Lateral,364_IM-1804-2001.dcm.png
578,364,Volume,364_ct_synthetic.h5
579,365,Frontal,365_IM-1812-1001.dcm.png
580,365,Lateral,365_IM-1812-1002.dcm.png
581,365,Volume,365_ct_synthetic.h5
582,366,Frontal,366_IM-1820-1001.dcm.png
583,366,Lateral,366_IM-1820-2001.dcm.png
584,366,Volume,366_ct_synthetic.h5
585,367,Frontal,367_IM-1826-1001.dcm.png
586,367,Lateral,367_IM-1826-1002.dcm.png
587,367,Volume,367_ct_synthetic.h5
588,368,Frontal,368_IM-1832-1001.dcm.png
589,368,Lateral,368_IM-1832-2001.dcm.png
590,368,Volume,368_ct_synthetic.h5
591,370,Frontal,370_IM-1848-1001.dcm.png
592,370,Lateral,370_IM-1848-2001.dcm.png
593,370,Volume,370_ct_synthetic.h5
594,371,Frontal,371_IM-1852-1001.dcm.png
595,371,Lateral,371_IM-1852-2001.dcm.png
596,371,Volume,371_ct_synthetic.h5
597,372,Frontal,372_IM-1858-4004.dcm.png
598,372,Lateral,372_IM-1858-0001-0001.dcm.png
599,372,Volume,372_ct_synthetic.h5
600,373,Frontal,373_IM-1864-1001.dcm.png
601,373,Lateral,373_IM-1864-1002.dcm.png
602,373,Volume,373_ct_synthetic.h5
603,374,Frontal,374_IM-1868-1001.dcm.png
604,374,Lateral,374_IM-1868-2001.dcm.png
605,374,Volume,374_ct_synthetic.h5
606,375,Frontal,375_IM-1874-1001.dcm.png
607,375,Lateral,375_IM-1874-2001.dcm.png
608,375,Volume,375_ct_synthetic.h5
609,378,Frontal,378_IM-1895-4001.dcm.png
610,378,Lateral,378_IM-1895-3001.dcm.png
611,378,Volume,378_ct_synthetic.h5
612,379,Frontal,379_IM-1903-4004.dcm.png
613,379,Lateral,379_IM-1903-2001.dcm.png
614,379,Volume,379_ct_synthetic.h5
615,382,Frontal,382_IM-1927-1001.dcm.png
616,382,Lateral,382_IM-1927-2001.dcm.png
617,382,Volume,382_ct_synthetic.h5
618,385,Frontal,385_IM-1948-1001.dcm.png
619,385,Lateral,385_IM-1948-3001.dcm.png
620,385,Volume,385_ct_synthetic.h5
621,387,Frontal,387_IM-1962-1001.dcm.png
622,387,Lateral,387_IM-1962-2001.dcm.png
623,387,Volume,387_ct_synthetic.h5
624,393,Frontal,393_IM-2002-1001.dcm.png
625,393,Lateral,393_IM-2002-2001.dcm.png
626,393,Volume,393_ct_synthetic.h5
627,401,Frontal,401_IM-2051-1001.dcm.png
628,401,Lateral,401_IM-2051-2001.dcm.png
629,401,Volume,401_ct_synthetic.h5
630,406,Frontal,406_IM-2054-1001.dcm.png
631,406,Lateral,406_IM-2054-1002.dcm.png
632,406,Volume,406_ct_synthetic.h5
633,407,Frontal,407_IM-2054-1001.dcm.png
634,407,Lateral,407_IM-2054-2001.dcm.png
635,407,Volume,407_ct_synthetic.h5
636,408,Frontal,408_IM-2054-1001.dcm.png
637,408,Lateral,408_IM-2054-2001.dcm.png
638,408,Volume,408_ct_synthetic.h5
639,409,Frontal,409_IM-2055-2001.dcm.png
640,409,Lateral,409_IM-2055-3001.dcm.png
641,409,Volume,409_ct_synthetic.h5
642,411,Frontal,411_IM-2056-1001.dcm.png
643,411,Lateral,411_IM-2056-4001.dcm.png
644,411,Volume,411_ct_synthetic.h5
645,412,Frontal,412_IM-2056-2001.dcm.png
646,412,Lateral,412_IM-2056-1001.dcm.png
647,412,Volume,412_ct_synthetic.h5
648,413,Frontal,413_IM-2056-1001.dcm.png
649,413,Lateral,413_IM-2056-1002.dcm.png
650,413,Volume,413_ct_synthetic.h5
651,416,Frontal,416_IM-2059-1001.dcm.png
652,416,Lateral,416_IM-2059-2001.dcm.png
653,416,Volume,416_ct_synthetic.h5
654,418,Frontal,418_IM-2061-2001.dcm.png
655,418,Lateral,418_IM-2061-3001.dcm.png
656,418,Volume,418_ct_synthetic.h5
657,419,Frontal,419_IM-2062-1001.dcm.png
658,419,Lateral,419_IM-2062-2001.dcm.png
659,419,Volume,419_ct_synthetic.h5
660,421,Frontal,421_IM-2064-1001.dcm.png
661,421,Lateral,421_IM-2064-2001.dcm.png
662,421,Volume,421_ct_synthetic.h5
663,423,Frontal,423_IM-2066-0001-0003.dcm.png
664,423,Lateral,423_IM-2066-0001-0001.dcm.png
665,423,Volume,423_ct_synthetic.h5
666,425,Frontal,425_IM-2068-1001.dcm.png
667,425,Lateral,425_IM-2068-2001.dcm.png
668,425,Volume,425_ct_synthetic.h5
669,427,Frontal,427_IM-2070-1001.dcm.png
670,427,Lateral,427_IM-2070-2001.dcm.png
671,427,Volume,427_ct_synthetic.h5
672,428,Frontal,428_IM-2070-1001.dcm.png
673,428,Lateral,428_IM-2070-1002.dcm.png
674,428,Volume,428_ct_synthetic.h5
675,429,Frontal,429_IM-2070-1001.dcm.png
676,429,Lateral,429_IM-2070-2001.dcm.png
677,429,Volume,429_ct_synthetic.h5
678,430,Frontal,430_IM-2071-1001.dcm.png
679,430,Lateral,430_IM-2071-2001.dcm.png
680,430,Volume,430_ct_synthetic.h5
681,432,Frontal,432_IM-2072-1001.dcm.png
682,432,Lateral,432_IM-2072-1002.dcm.png
683,432,Volume,432_ct_synthetic.h5
684,433,Frontal,433_IM-2073-1001.dcm.png
685,433,Lateral,433_IM-2073-2001.dcm.png
686,433,Volume,433_ct_synthetic.h5
687,435,Frontal,435_IM-2075-1001.dcm.png
688,435,Lateral,435_IM-2075-2001.dcm.png
689,435,Volume,435_ct_synthetic.h5
690,438,Frontal,438_IM-2078-1001.dcm.png
691,438,Lateral,438_IM-2078-2001.dcm.png
692,438,Volume,438_ct_synthetic.h5
693,440,Frontal,440_IM-2078-5005.dcm.png
694,440,Lateral,440_IM-2078-1001.dcm.png
695,440,Volume,440_ct_synthetic.h5
696,441,Frontal,441_IM-2078-1001.dcm.png
697,441,Lateral,441_IM-2078-1002.dcm.png
698,441,Volume,441_ct_synthetic.h5
699,442,Frontal,442_IM-2078-1001.dcm.png
700,442,Lateral,442_IM-2078-2001.dcm.png
701,442,Volume,442_ct_synthetic.h5
702,444,Frontal,444_IM-2079-1001.dcm.png
703,444,Lateral,444_IM-2079-2001.dcm.png
704,444,Volume,444_ct_synthetic.h5
705,445,Frontal,445_IM-2079-1001.dcm.png
706,445,Lateral,445_IM-2079-2001.dcm.png
707,445,Volume,445_ct_synthetic.h5
708,450,Frontal,450_IM-2082-1001.dcm.png
709,450,Lateral,450_IM-2082-2001.dcm.png
710,450,Volume,450_ct_synthetic.h5
711,453,Frontal,453_IM-2084-1001.dcm.png
712,453,Lateral,453_IM-2084-2001.dcm.png
713,453,Volume,453_ct_synthetic.h5
714,455,Frontal,455_IM-2086-4004.dcm.png
715,455,Lateral,455_IM-2086-1001.dcm.png
716,455,Volume,455_ct_synthetic.h5
717,459,Frontal,459_IM-2090-2001.dcm.png
718,459,Lateral,459_IM-2090-1001.dcm.png
719,459,Volume,459_ct_synthetic.h5
720,461,Frontal,461_IM-2090-1001.dcm.png
721,461,Lateral,461_IM-2090-2001.dcm.png
722,461,Volume,461_ct_synthetic.h5
723,465,Frontal,465_IM-2093-0001-0002.dcm.png
724,465,Lateral,465_IM-2093-0001-0001.dcm.png
725,465,Volume,465_ct_synthetic.h5
726,468,Frontal,468_IM-2096-1001.dcm.png
727,468,Lateral,468_IM-2096-2001.dcm.png
728,468,Volume,468_ct_synthetic.h5
729,470,Frontal,470_IM-2099-3001.dcm.png
730,470,Lateral,470_IM-2099-2001.dcm.png
731,470,Volume,470_ct_synthetic.h5
732,473,Frontal,473_IM-2101-1001.dcm.png
733,473,Lateral,473_IM-2101-1002.dcm.png
734,473,Volume,473_ct_synthetic.h5
735,474,Frontal,474_IM-2101-1001.dcm.png
736,474,Lateral,474_IM-2101-2001.dcm.png
737,474,Volume,474_ct_synthetic.h5
738,475,Frontal,475_IM-2101-1001.dcm.png
739,475,Lateral,475_IM-2101-2001.dcm.png
740,475,Volume,475_ct_synthetic.h5
741,477,Frontal,477_IM-2101-1001.dcm.png
742,477,Lateral,477_IM-2101-2001.dcm.png
743,477,Volume,477_ct_synthetic.h5
744,479,Frontal,479_IM-2102-1001.dcm.png
745,479,Lateral,479_IM-2102-2001.dcm.png
746,479,Volume,479_ct_synthetic.h5
747,480,Frontal,480_IM-2104-1001.dcm.png
748,480,Lateral,480_IM-2104-2001.dcm.png
749,480,Volume,480_ct_synthetic.h5
750,487,Frontal,487_IM-2110-1001.dcm.png
751,487,Lateral,487_IM-2110-2001.dcm.png
752,487,Volume,487_ct_synthetic.h5
753,491,Frontal,491_IM-2111-1001.dcm.png
754,491,Lateral,491_IM-2111-2001.dcm.png
755,491,Volume,491_ct_synthetic.h5
756,492,Frontal,492_IM-2112-2002.dcm.png
757,492,Lateral,492_IM-2112-3003.dcm.png
758,492,Volume,492_ct_synthetic.h5
759,495,Frontal,495_IM-2114-1001.dcm.png
760,495,Lateral,495_IM-2114-3003.dcm.png
761,495,Volume,495_ct_synthetic.h5
762,496,Frontal,496_IM-2114-1001.dcm.png
763,496,Lateral,496_IM-2114-1002.dcm.png
764,496,Volume,496_ct_synthetic.h5
765,497,Frontal,497_IM-2114-1001.dcm.png
766,497,Lateral,497_IM-2114-1002.dcm.png
767,497,Volume,497_ct_synthetic.h5
768,499,Frontal,499_IM-2116-1001.dcm.png
769,499,Lateral,499_IM-2116-2001.dcm.png
770,499,Volume,499_ct_synthetic.h5
771,502,Frontal,502_IM-2120-1001.dcm.png
772,502,Lateral,502_IM-2120-1002.dcm.png
773,502,Volume,502_ct_synthetic.h5
774,503,Frontal,503_IM-2121-1001.dcm.png
775,503,Lateral,503_IM-2121-2001.dcm.png
776,503,Volume,503_ct_synthetic.h5
777,504,Frontal,504_IM-2122-1001.dcm.png
778,504,Lateral,504_IM-2122-2001.dcm.png
779,504,Volume,504_ct_synthetic.h5
780,505,Frontal,505_IM-2123-1001.dcm.png
781,505,Lateral,505_IM-2123-2001.dcm.png
782,505,Volume,505_ct_synthetic.h5
783,506,Frontal,506_IM-2124-1001.dcm.png
784,506,Lateral,506_IM-2124-3003.dcm.png
785,506,Volume,506_ct_synthetic.h5
786,508,Frontal,508_IM-2125-1001.dcm.png
787,508,Lateral,508_IM-2125-1002.dcm.png
788,508,Volume,508_ct_synthetic.h5
789,510,Frontal,510_IM-2126-1001.dcm.png
790,510,Lateral,510_IM-2126-2001.dcm.png
791,510,Volume,510_ct_synthetic.h5
792,513,Frontal,513_IM-2128-1001.dcm.png
793,513,Lateral,513_IM-2128-2001.dcm.png
794,513,Volume,513_ct_synthetic.h5
795,514,Frontal,514_IM-2129-2001.dcm.png
796,514,Lateral,514_IM-2129-1001.dcm.png
797,514,Volume,514_ct_synthetic.h5
798,515,Frontal,515_IM-2129-1001.dcm.png
799,515,Lateral,515_IM-2129-2001.dcm.png
800,515,Volume,515_ct_synthetic.h5
801,517,Frontal,517_IM-2130-2002.dcm.png
802,517,Lateral,517_IM-2130-3003.dcm.png
803,517,Volume,517_ct_synthetic.h5
804,518,Frontal,518_IM-2131-1001.dcm.png
805,518,Lateral,518_IM-2131-2001.dcm.png
806,518,Volume,518_ct_synthetic.h5
807,519,Frontal,519_IM-2131-1001.dcm.png
808,519,Lateral,519_IM-2131-4001.dcm.png
809,519,Volume,519_ct_synthetic.h5
810,522,Frontal,522_IM-2133-1002001.dcm.png
811,522,Lateral,522_IM-2133-1003002.dcm.png
812,522,Volume,522_ct_synthetic.h5
813,529,Frontal,529_IM-2137-1001.dcm.png
814,529,Lateral,529_IM-2137-2001.dcm.png
815,529,Volume,529_ct_synthetic.h5
816,532,Frontal,532_IM-2140-1001.dcm.png
817,532,Lateral,532_IM-2140-2001.dcm.png
818,532,Volume,532_ct_synthetic.h5
819,534,Frontal,534_IM-2141-1001.dcm.png
820,534,Lateral,534_IM-2141-1002.dcm.png
821,534,Volume,534_ct_synthetic.h5
822,535,Frontal,535_IM-2142-1001.dcm.png
823,535,Lateral,535_IM-2142-2001.dcm.png
824,535,Volume,535_ct_synthetic.h5
825,536,Frontal,536_IM-2143-1001.dcm.png
826,536,Lateral,536_IM-2143-2001.dcm.png
827,536,Volume,536_ct_synthetic.h5
828,538,Frontal,538_IM-2144-4004.dcm.png
829,538,Lateral,538_IM-2144-1001.dcm.png
830,538,Volume,538_ct_synthetic.h5
831,539,Frontal,539_IM-2145-1001.dcm.png
832,539,Lateral,539_IM-2145-2001.dcm.png
833,539,Volume,539_ct_synthetic.h5
834,540,Frontal,540_IM-2146-4004.dcm.png
835,540,Lateral,540_IM-2146-2001.dcm.png
836,540,Volume,540_ct_synthetic.h5
837,543,Frontal,543_IM-2148-1001.dcm.png
838,543,Lateral,543_IM-2148-2001.dcm.png
839,543,Volume,543_ct_synthetic.h5
840,544,Frontal,544_IM-2148-1001.dcm.png
841,544,Lateral,544_IM-2148-1002.dcm.png
842,544,Volume,544_ct_synthetic.h5
843,545,Frontal,545_IM-2149-1001.dcm.png
844,545,Lateral,545_IM-2149-2001.dcm.png
845,545,Volume,545_ct_synthetic.h5
846,546,Frontal,546_IM-2150-1001.dcm.png
847,546,Lateral,546_IM-2150-2001.dcm.png
848,546,Volume,546_ct_synthetic.h5
849,549,Frontal,549_IM-2153-1001.dcm.png
850,549,Lateral,549_IM-2153-2001.dcm.png
851,549,Volume,549_ct_synthetic.h5
852,550,Frontal,550_IM-2154-1001.dcm.png
853,550,Lateral,550_IM-2154-2001.dcm.png
854,550,Volume,550_ct_synthetic.h5
855,551,Frontal,551_IM-2154-1001.dcm.png
856,551,Lateral,551_IM-2154-2001.dcm.png
857,551,Volume,551_ct_synthetic.h5
858,554,Frontal,554_IM-2155-1001.dcm.png
859,554,Lateral,554_IM-2155-2001.dcm.png
860,554,Volume,554_ct_synthetic.h5
861,556,Frontal,556_IM-2156-1001-0002.dcm.png
862,556,Lateral,556_IM-2156-1001-0001.dcm.png
863,556,Volume,556_ct_synthetic.h5
864,557,Frontal,557_IM-2157-2001.dcm.png
865,557,Lateral,557_IM-2157-1001.dcm.png
866,557,Volume,557_ct_synthetic.h5
867,559,Frontal,559_IM-2159-1001.dcm.png
868,559,Lateral,559_IM-2159-2001.dcm.png
869,559,Volume,559_ct_synthetic.h5
870,562,Frontal,562_IM-2163-1001.dcm.png
871,562,Lateral,562_IM-2163-2001.dcm.png
872,562,Volume,562_ct_synthetic.h5
873,563,Frontal,563_IM-2164-1001.dcm.png
874,563,Lateral,563_IM-2164-2001.dcm.png
875,563,Volume,563_ct_synthetic.h5
876,564,Frontal,564_IM-2165-1001.dcm.png
877,564,Lateral,564_IM-2165-2001.dcm.png
878,564,Volume,564_ct_synthetic.h5
879,565,Frontal,565_IM-2166-1001.dcm.png
880,565,Lateral,565_IM-2166-2001.dcm.png
881,565,Volume,565_ct_synthetic.h5
882,567,Frontal,567_IM-2167-1001.dcm.png
883,567,Lateral,567_IM-2167-2001.dcm.png
884,567,Volume,567_ct_synthetic.h5
885,570,Frontal,570_IM-2170-1001.dcm.png
886,570,Lateral,570_IM-2170-1002.dcm.png
887,570,Volume,570_ct_synthetic.h5
888,571,Frontal,571_IM-2170-1001.dcm.png
889,571,Lateral,571_IM-2170-2001.dcm.png
890,571,Volume,571_ct_synthetic.h5
891,572,Frontal,572_IM-2170-1001.dcm.png
892,572,Lateral,572_IM-2170-1002.dcm.png
893,572,Volume,572_ct_synthetic.h5
894,573,Frontal,573_IM-2171-12012.dcm.png
895,573,Lateral,573_IM-2171-3001.dcm.png
896,573,Volume,573_ct_synthetic.h5
897,576,Frontal,576_IM-2174-1001.dcm.png
898,576,Lateral,576_IM-2174-2001.dcm.png
899,576,Volume,576_ct_synthetic.h5
900,577,Frontal,577_IM-2175-1001.dcm.png
901,577,Lateral,577_IM-2175-2001.dcm.png
902,577,Volume,577_ct_synthetic.h5
903,579,Frontal,579_IM-2176-1001.dcm.png
904,579,Lateral,579_IM-2176-1002.dcm.png
905,579,Volume,579_ct_synthetic.h5
906,581,Frontal,581_IM-2178-1001.dcm.png
907,581,Lateral,581_IM-2178-3001.dcm.png
908,581,Volume,581_ct_synthetic.h5
909,582,Frontal,582_IM-2179-1001.dcm.png
910,582,Lateral,582_IM-2179-2001.dcm.png
911,582,Volume,582_ct_synthetic.h5
912,584,Frontal,584_IM-2181-1001.dcm.png
913,584,Lateral,584_IM-2181-2001.dcm.png
914,584,Volume,584_ct_synthetic.h5
915,585,Frontal,585_IM-2181-1001.dcm.png
916,585,Lateral,585_IM-2181-2001.dcm.png
917,585,Volume,585_ct_synthetic.h5
918,588,Frontal,588_IM-2183-1001.dcm.png
919,588,Lateral,588_IM-2183-2001.dcm.png
920,588,Volume,588_ct_synthetic.h5
921,590,Frontal,590_IM-2185-2001.dcm.png
922,590,Lateral,590_IM-2185-3001.dcm.png
923,590,Volume,590_ct_synthetic.h5
924,595,Frontal,595_IM-2187-1001.dcm.png
925,595,Lateral,595_IM-2187-2001.dcm.png
926,595,Volume,595_ct_synthetic.h5
927,601,Frontal,601_IM-2192-1001.dcm.png
928,601,Lateral,601_IM-2192-1002.dcm.png
929,601,Volume,601_ct_synthetic.h5
930,602,Frontal,602_IM-2192-1001.dcm.png
931,602,Lateral,602_IM-2192-1002.dcm.png
932,602,Volume,602_ct_synthetic.h5
933,605,Frontal,605_IM-2194-1001.dcm.png
934,605,Lateral,605_IM-2194-1002.dcm.png
935,605,Volume,605_ct_synthetic.h5
936,607,Frontal,607_IM-2196-1001.dcm.png
937,607,Lateral,607_IM-2196-1002.dcm.png
938,607,Volume,607_ct_synthetic.h5
939,609,Frontal,609_IM-2197-1001.dcm.png
940,609,Lateral,609_IM-2197-2001.dcm.png
941,609,Volume,609_ct_synthetic.h5
942,612,Frontal,612_IM-2199-1001.dcm.png
943,612,Lateral,612_IM-2199-2001.dcm.png
944,612,Volume,612_ct_synthetic.h5
945,614,Frontal,614_IM-2200-4001.dcm.png
946,614,Lateral,614_IM-2200-1001.dcm.png
947,614,Volume,614_ct_synthetic.h5
948,618,Frontal,618_IM-2201-1001.dcm.png
949,618,Lateral,618_IM-2201-2001.dcm.png
950,618,Volume,618_ct_synthetic.h5
951,622,Frontal,622_IM-2204-1001.dcm.png
952,622,Lateral,622_IM-2204-2001.dcm.png
953,622,Volume,622_ct_synthetic.h5
954,624,Frontal,624_IM-2206-1001.dcm.png
955,624,Lateral,624_IM-2206-2001.dcm.png
956,624,Volume,624_ct_synthetic.h5
957,626,Frontal,626_IM-2206-1001.dcm.png
958,626,Lateral,626_IM-2206-2001.dcm.png
959,626,Volume,626_ct_synthetic.h5
960,627,Frontal,627_IM-2207-1001.dcm.png
961,627,Lateral,627_IM-2207-3001.dcm.png
962,627,Volume,627_ct_synthetic.h5
963,629,Frontal,629_IM-2209-1001.dcm.png
964,629,Lateral,629_IM-2209-2001.dcm.png
965,629,Volume,629_ct_synthetic.h5
966,630,Frontal,630_IM-2211-1001.dcm.png
967,630,Lateral,630_IM-2211-2001.dcm.png
968,630,Volume,630_ct_synthetic.h5
969,631,Frontal,631_IM-2212-1001.dcm.png
970,631,Lateral,631_IM-2212-3001.dcm.png
971,631,Volume,631_ct_synthetic.h5
972,632,Frontal,632_IM-2213-1001.dcm.png
973,632,Lateral,632_IM-2213-1002.dcm.png
974,632,Volume,632_ct_synthetic.h5
975,635,Frontal,635_IM-2215-1001.dcm.png
976,635,Lateral,635_IM-2215-1002.dcm.png
977,635,Volume,635_ct_synthetic.h5
978,636,Frontal,636_IM-2215-1001.dcm.png
979,636,Lateral,636_IM-2215-2001.dcm.png
980,636,Volume,636_ct_synthetic.h5
981,638,Frontal,638_IM-2217-1001.dcm.png
982,638,Lateral,638_IM-2217-2001.dcm.png
983,638,Volume,638_ct_synthetic.h5
984,639,Frontal,639_IM-2218-1001.dcm.png
985,639,Lateral,639_IM-2218-2001.dcm.png
986,639,Volume,639_ct_synthetic.h5
987,642,Frontal,642_IM-2221-0001-0001.dcm.png
988,642,Lateral,642_IM-2221-0001-0002.dcm.png
989,642,Volume,642_ct_synthetic.h5
990,649,Frontal,649_IM-2227-1001.dcm.png
991,649,Lateral,649_IM-2227-2001.dcm.png
992,649,Volume,649_ct_synthetic.h5
993,650,Frontal,650_IM-2228-4001.dcm.png
994,650,Lateral,650_IM-2228-2001.dcm.png
995,650,Volume,650_ct_synthetic.h5
996,651,Frontal,651_IM-2229-1001.dcm.png
997,651,Lateral,651_IM-2229-2001.dcm.png
998,651,Volume,651_ct_synthetic.h5
999,652,Frontal,652_IM-2229-1001.dcm.png
1000,652,Lateral,652_IM-2229-1002.dcm.png
1001,652,Volume,652_ct_synthetic.h5
1002,654,Frontal,654_IM-2231-1001.dcm.png
1003,654,Lateral,654_IM-2231-2001.dcm.png
1004,654,Volume,654_ct_synthetic.h5
1005,657,Frontal,657_IM-2233-0001-0001.dcm.png
1006,657,Lateral,657_IM-2233-0001-0002.dcm.png
1007,657,Volume,657_ct_synthetic.h5
1008,658,Frontal,658_IM-2234-1001.dcm.png
1009,658,Lateral,658_IM-2234-12001.dcm.png
1010,658,Volume,658_ct_synthetic.h5
1011,663,Frontal,663_IM-2239-1001.dcm.png
1012,663,Lateral,663_IM-2239-2001.dcm.png
1013,663,Volume,663_ct_synthetic.h5
1014,666,Frontal,666_IM-2241-1001.dcm.png
1015,666,Lateral,666_IM-2241-1002.dcm.png
1016,666,Volume,666_ct_synthetic.h5
1017,667,Frontal,667_IM-2241-1001.dcm.png
1018,667,Lateral,667_IM-2241-2001.dcm.png
1019,667,Volume,667_ct_synthetic.h5
1020,668,Frontal,668_IM-2242-1001.dcm.png
1021,668,Lateral,668_IM-2242-2001.dcm.png
1022,668,Volume,668_ct_synthetic.h5
1023,669,Frontal,669_IM-2242-2001.dcm.png
1024,669,Lateral,669_IM-2242-3001.dcm.png
1025,669,Volume,669_ct_synthetic.h5
1026,672,Frontal,672_IM-2246-1001.dcm.png
1027,672,Lateral,672_IM-2246-2001.dcm.png
1028,672,Volume,672_ct_synthetic.h5
1029,676,Frontal,676_IM-2248-1001.dcm.png
1030,676,Lateral,676_IM-2248-2001.dcm.png
1031,676,Volume,676_ct_synthetic.h5
1032,677,Frontal,677_IM-2249-1001.dcm.png
1033,677,Lateral,677_IM-2249-2001.dcm.png
1034,677,Volume,677_ct_synthetic.h5
1035,688,Frontal,688_IM-2256-1001.dcm.png
1036,688,Lateral,688_IM-2256-2001.dcm.png
1037,688,Volume,688_ct_synthetic.h5
1038,689,Frontal,689_IM-2257-1001.dcm.png
1039,689,Lateral,689_IM-2257-1002.dcm.png
1040,689,Volume,689_ct_synthetic.h5
1041,695,Frontal,695_IM-2261-1001.dcm.png
1042,695,Lateral,695_IM-2261-2001.dcm.png
1043,695,Volume,695_ct_synthetic.h5
1044,696,Frontal,696_IM-2261-1001-0002.dcm.png
1045,696,Lateral,696_IM-2261-1001-0001.dcm.png
1046,696,Volume,696_ct_synthetic.h5
1047,697,Frontal,697_IM-2262-2002.dcm.png
1048,697,Lateral,697_IM-2262-3003.dcm.png
1049,697,Volume,697_ct_synthetic.h5
1050,704,Frontal,704_IM-2267-1001.dcm.png
1051,704,Lateral,704_IM-2267-2001.dcm.png
1052,704,Volume,704_ct_synthetic.h5
1053,707,Frontal,707_IM-2270-1001.dcm.png
1054,707,Lateral,707_IM-2270-1002.dcm.png
1055,707,Volume,707_ct_synthetic.h5
1056,708,Frontal,708_IM-2271-1001.dcm.png
1057,708,Lateral,708_IM-2271-2001.dcm.png
1058,708,Volume,708_ct_synthetic.h5
1059,713,Frontal,713_IM-2275-1001.dcm.png
1060,713,Lateral,713_IM-2275-2001.dcm.png
1061,713,Volume,713_ct_synthetic.h5
1062,715,Frontal,715_IM-2277-2001.dcm.png
1063,715,Lateral,715_IM-2277-3001.dcm.png
1064,715,Volume,715_ct_synthetic.h5
1065,717,Frontal,717_IM-2279-1001.dcm.png
1066,717,Lateral,717_IM-2279-2001.dcm.png
1067,717,Volume,717_ct_synthetic.h5
1068,719,Frontal,719_IM-2280-1001.dcm.png
1069,719,Lateral,719_IM-2280-2001.dcm.png
1070,719,Volume,719_ct_synthetic.h5
1071,720,Frontal,720_IM-2281-1001.dcm.png
1072,720,Lateral,720_IM-2281-2001.dcm.png
1073,720,Volume,720_ct_synthetic.h5
1074,721,Frontal,721_IM-2282-1001.dcm.png
1075,721,Lateral,721_IM-2282-2001.dcm.png
1076,721,Volume,721_ct_synthetic.h5
1077,722,Frontal,722_IM-2282-1001.dcm.png
1078,722,Lateral,722_IM-2282-2001.dcm.png
1079,722,Volume,722_ct_synthetic.h5
1080,723,Frontal,723_IM-2283-1001.dcm.png
1081,723,Lateral,723_IM-2283-2001.dcm.png
1082,723,Volume,723_ct_synthetic.h5
1083,725,Frontal,725_IM-2285-1001.dcm.png
1084,725,Lateral,725_IM-2285-4001.dcm.png
1085,725,Volume,725_ct_synthetic.h5
1086,727,Frontal,727_IM-2287-1001.dcm.png
1087,727,Lateral,727_IM-2287-2001.dcm.png
1088,727,Volume,727_ct_synthetic.h5
1089,728,Frontal,728_IM-2287-1001.dcm.png
1090,728,Lateral,728_IM-2287-2001.dcm.png
1091,728,Volume,728_ct_synthetic.h5
1092,729,Frontal,729_IM-2288-1001.dcm.png
1093,729,Lateral,729_IM-2288-2001.dcm.png
1094,729,Volume,729_ct_synthetic.h5
1095,731,Frontal,731_IM-2291-1001.dcm.png
1096,731,Lateral,731_IM-2291-2001.dcm.png
1097,731,Volume,731_ct_synthetic.h5
1098,734,Frontal,734_IM-2293-0001-0002.dcm.png
1099,734,Lateral,734_IM-2293-0001-0001.dcm.png
1100,734,Volume,734_ct_synthetic.h5
1101,735,Frontal,735_IM-2294-1001.dcm.png
1102,735,Lateral,735_IM-2294-2001.dcm.png
1103,735,Volume,735_ct_synthetic.h5
1104,736,Frontal,736_IM-2295-1001-0001.dcm.png
1105,736,Lateral,736_IM-2295-1001-0002.dcm.png
1106,736,Volume,736_ct_synthetic.h5
1107,737,Frontal,737_IM-2295-1001.dcm.png
1108,737,Lateral,737_IM-2295-2001.dcm.png
1109,737,Volume,737_ct_synthetic.h5
1110,739,Frontal,739_IM-2296-1001.dcm.png
1111,739,Lateral,739_IM-2296-2001.dcm.png
1112,739,Volume,739_ct_synthetic.h5
1113,746,Frontal,746_IM-2300-3001.dcm.png
1114,746,Lateral,746_IM-2300-2001.dcm.png
1115,746,Volume,746_ct_synthetic.h5
1116,748,Frontal,748_IM-2302-1001.dcm.png
1117,748,Lateral,748_IM-2302-2001.dcm.png
1118,748,Volume,748_ct_synthetic.h5
1119,749,Frontal,749_IM-2302-1001.dcm.png
1120,749,Lateral,749_IM-2302-2001.dcm.png
1121,749,Volume,749_ct_synthetic.h5
1122,751,Frontal,751_IM-2305-1001.dcm.png
1123,751,Lateral,751_IM-2305-2001.dcm.png
1124,751,Volume,751_ct_synthetic.h5
1125,756,Frontal,756_IM-2307-1001.dcm.png
1126,756,Lateral,756_IM-2307-4001.dcm.png
1127,756,Volume,756_ct_synthetic.h5
1128,757,Frontal,757_IM-2308-1001.dcm.png
1129,757,Lateral,757_IM-2308-2001.dcm.png
1130,757,Volume,757_ct_synthetic.h5
1131,758,Frontal,758_IM-2309-1001.dcm.png
1132,758,Lateral,758_IM-2309-2001.dcm.png
1133,758,Volume,758_ct_synthetic.h5
1134,760,Frontal,760_IM-2310-1001.dcm.png
1135,760,Lateral,760_IM-2310-1002.dcm.png
1136,760,Volume,760_ct_synthetic.h5
1137,764,Frontal,764_IM-2311-3001.dcm.png
1138,764,Lateral,764_IM-2311-2001.dcm.png
